Year,Category,Percentage
2022,Last_Minute,46.70378770239224
2023,Staycation,8.66785529678053
2016,Workation,84.17758015148267
2018,Online_Booking,14.690626182589927
2015,Online_Booking,17.78756203799784
2017,Last_Minute,73.97127831299176
2022,Workation,33.41183382547632
2021,Online_Booking,9.985159247071168
2022,Online_Booking,12.410667122949047
2020,Staycation,57.01143092693642
2019,Online_Booking,62.904364626629445
2024,Last_Minute,8.44251435236342
2023,Staycation,20.996243632291034
2019,Staycation,82.71143391444909
2023,Last_Minute,86.97923304091326
2018,Last_Minute,56.57725549964672
2019,Workation,61.459305048155166
2015,Last_Minute,89.64176431605354
2020,Workation,12.482034540230622
2017,Eco_Friendly,51.11467157281077
2024,Eco_Friendly,69.01556890405338
2016,Online_Booking,24.026518449478434
2020,Eco_Friendly,85.68139334100488
2015,Staycation,60.321019638773286
2023,Staycation,23.049267610537843
2019,Online_Booking,80.0447734464635
2021,Eco_Friendly,13.14846708809781
2024,Eco_Friendly,88.77132912872372
2023,Staycation,19.266687046846087
2023,Workation,66.62446944252639
2021,Online_Booking,28.97759919838688
2018,Online_Booking,10.501024229056597
2018,Last_Minute,43.605635601436916
2021,Last_Minute,86.5618598161825
2022,Eco_Friendly,26.703422330337965
2021,Online_Booking,34.2909166784316
2024,Last_Minute,88.78194587647776
2018,Last_Minute,53.63014105151385
2018,Online_Booking,65.19353972694418
2022,Online_Booking,18.600493079290153
2023,Workation,49.60192216430601
2021,Workation,65.78491131413729
2017,Staycation,11.023775745156929
2024,Staycation,65.29458626506812
2015,Workation,10.131952901668908
2019,Eco_Friendly,19.501160485888846
2020,Workation,44.555920023157086
2023,Workation,63.394841898009815
2019,Workation,29.427479954447403
2015,Eco_Friendly,6.26647438097128
2018,Eco_Friendly,83.60176144282609
2016,Staycation,28.922548778597175
2018,Last_Minute,45.893897004172615
2021,Eco_Friendly,10.584737694378786
2023,Online_Booking,63.258675242947
2017,Workation,72.46232607964708
2017,Workation,44.12423514178969
2018,Online_Booking,18.507938257415248
2021,Workation,15.378776221397619
2020,Staycation,85.41311645759829
2019,Last_Minute,66.70789735212159
2018,Online_Booking,38.09219812831166
2022,Staycation,22.05059829846514
2018,Staycation,59.79319908174908
2017,Staycation,62.750574756506474
2021,Last_Minute,70.8979345364271
2016,Staycation,50.14412651936473
2018,Eco_Friendly,25.106442807634096
2022,Last_Minute,83.9950523508689
2018,Eco_Friendly,54.843545973279596
2024,Staycation,5.3059133071783755
2021,Last_Minute,38.21456168137269
2016,Eco_Friendly,23.341469644130523
2019,Eco_Friendly,41.84231465402615
2018,Workation,68.0258334888789
2023,Workation,31.02807492040395
2021,Workation,11.832149717512326
2023,Last_Minute,68.77116379199012
2024,Eco_Friendly,80.38438857739801
2021,Online_Booking,11.717688255393849
2016,Last_Minute,77.85398324951079
2016,Staycation,83.93826135859817
2016,Online_Booking,75.07224749792934
2019,Staycation,8.037060115070993
2015,Last_Minute,29.597073221743017
2021,Workation,28.374500239693237
2016,Last_Minute,40.61952093062014
2018,Staycation,22.17553698506212
2023,Workation,83.76292660096077
2022,Last_Minute,22.024033814659226
2024,Workation,37.783430929218696
2016,Last_Minute,50.92289527266091
2018,Eco_Friendly,25.285667011917543
2018,Staycation,38.35588167166677
2016,Eco_Friendly,70.60871959294462
2016,Staycation,27.45630312606512
2019,Eco_Friendly,63.71957125647794
2018,Last_Minute,68.0395891693777
2022,Last_Minute,9.223944118578537
2018,Staycation,44.537338599994825
2022,Staycation,9.448253812257882
2019,Last_Minute,88.46126919155867
2015,Eco_Friendly,19.78235223848482
2023,Last_Minute,68.0347324892162
2022,Workation,67.01954903443576
2015,Staycation,36.45146324412573
2017,Workation,65.77712322604427
2017,Staycation,32.44969675732274
2019,Online_Booking,14.078526607121097
2021,Last_Minute,85.01968810220498
2015,Staycation,58.64485897331829
2015,Workation,14.803947822327679
2024,Staycation,22.37754146329286
2020,Last_Minute,15.951059358081938
2019,Eco_Friendly,8.992461026471512
2017,Eco_Friendly,73.07361199197935
2017,Last_Minute,8.675966156398578
2018,Staycation,65.07199360754109
2024,Workation,69.49585647354887
2016,Staycation,22.811627590457363
2023,Eco_Friendly,66.59885941334235
2018,Workation,62.35974264200129
2024,Workation,80.53107726061259
2017,Workation,17.606975030340276
2024,Last_Minute,67.92350147624245
2021,Online_Booking,32.488345120064224
2023,Eco_Friendly,6.480429278052235
2016,Workation,33.50019304443913
2020,Workation,35.8546885130563
2019,Last_Minute,52.28538361375947
2015,Last_Minute,80.44621822398746
2021,Staycation,53.817400268995385
2015,Online_Booking,12.136708489815685
2024,Workation,61.219937850629535
2023,Online_Booking,38.27485145011542
2018,Last_Minute,32.55928211785867
2022,Staycation,23.178197999738288
2015,Online_Booking,55.89607662575478
2019,Workation,36.55450635165447
2017,Staycation,89.35388433230904
2018,Workation,67.66768791523222
2018,Workation,14.563616131503606
2022,Online_Booking,23.178115012158315
2024,Eco_Friendly,32.39896243849549
2024,Eco_Friendly,78.81394327944166
2017,Workation,7.083905629169495
2015,Online_Booking,85.84093664718596
2019,Workation,29.084094292280973
2016,Staycation,64.5356321365117
2020,Last_Minute,28.163619477777736
2018,Last_Minute,16.886854202901198
2023,Eco_Friendly,29.84858017791625
2021,Last_Minute,6.046846480350993
2016,Eco_Friendly,58.78876199927412
2021,Eco_Friendly,72.1746726816754
2024,Staycation,5.042652160782612
2022,Staycation,54.037020545282076
2017,Eco_Friendly,39.6877803170814
2017,Last_Minute,67.5256203867749
2016,Last_Minute,18.510004124873948
2015,Eco_Friendly,37.29500730547035
2017,Workation,77.71552280787185
2024,Workation,30.14669678120984
2021,Staycation,34.88545096406432
2023,Staycation,77.52508631558774
2023,Last_Minute,59.29084086476159
2020,Last_Minute,53.26754533610424
2020,Last_Minute,6.387098052564921
2019,Eco_Friendly,17.90692496136525
2016,Staycation,22.64844876070076
2021,Staycation,53.62455367113897
2015,Workation,72.63163422854974
2020,Online_Booking,22.543873593166737
2018,Staycation,16.639599572556932
2017,Staycation,18.083569440753507
2015,Online_Booking,28.461901939861608
2020,Online_Booking,25.013517804120728
2021,Online_Booking,49.01127914212811
2015,Staycation,34.38892126667004
2015,Last_Minute,25.367416856754268
2021,Staycation,15.330775813063106
2020,Eco_Friendly,58.43792847660006
2021,Workation,37.48361949964846
2022,Eco_Friendly,68.99488444563926
2022,Online_Booking,82.86252234726435
2023,Staycation,36.11520116239184
2023,Staycation,70.43585135052236
2021,Workation,36.61462337260588
2023,Workation,84.64159610482042
2020,Workation,29.51908652039607
2023,Workation,47.231324041397095
2016,Eco_Friendly,5.581327666325435
2016,Eco_Friendly,25.519573840498904
2020,Workation,17.89854995929238
2017,Workation,65.75230591150692
2016,Eco_Friendly,10.979364190057417
2022,Staycation,56.04489016479719
2021,Staycation,21.136798533694247
2022,Last_Minute,71.38012238309874
2020,Staycation,61.13671943348305
2023,Staycation,72.35915602525435
2023,Last_Minute,13.904504801967178
2016,Last_Minute,68.06957166553016
2024,Eco_Friendly,38.312015848019826
2019,Workation,54.43236658483282
2023,Eco_Friendly,10.056546997598868
2017,Workation,53.71518857198753
2019,Staycation,62.11314870323771
2022,Workation,89.64900476409541
2016,Last_Minute,81.2801422561069
2020,Last_Minute,45.92801382918792
2018,Workation,28.054645138663634
2020,Workation,17.41636317865119
2017,Workation,53.42970752490503
2020,Staycation,44.11936617732526
2021,Staycation,51.61532213502083
2024,Staycation,45.778349018959744
2017,Staycation,81.73549206042557
2019,Online_Booking,68.02913925072463
2022,Online_Booking,22.789561161328827
2016,Eco_Friendly,58.457817190288814
2021,Workation,45.41618586844982
2015,Staycation,73.72540805765202
2021,Staycation,73.99972738769054
2015,Last_Minute,23.476644420670056
2018,Online_Booking,47.3529549659453
2018,Staycation,50.88919044567228
2019,Workation,34.26991677557148
2016,Last_Minute,5.484065278058751
2020,Eco_Friendly,89.53592401728956
2020,Eco_Friendly,27.878952183286795
2022,Online_Booking,65.3988282341412
2024,Workation,80.42580691012134
2015,Workation,26.917689786879325
2018,Eco_Friendly,75.98494173475463
2016,Staycation,10.839258963206339
2022,Staycation,60.49272269897265
2018,Last_Minute,32.062246242113176
2022,Last_Minute,47.42778329987859
2016,Workation,87.74134078335221
2018,Online_Booking,50.97736486550074
2023,Staycation,63.996960009880276
2019,Staycation,78.27207840493288
2020,Online_Booking,8.45689898162521
2024,Staycation,21.368655372258903
2023,Staycation,75.57435712030617
2023,Online_Booking,15.420060685485193
2021,Online_Booking,28.963620784534722
2016,Last_Minute,68.21853120359057
2021,Last_Minute,30.183533793000162
2023,Online_Booking,56.4848650088143
2016,Online_Booking,16.556535608831872
2021,Workation,54.32308474413736
2021,Eco_Friendly,13.360008122315362
2017,Eco_Friendly,12.32439874068568
2020,Online_Booking,49.50522595634186
2022,Last_Minute,18.722989346683487
2024,Staycation,62.717921160971606
2022,Workation,74.36827426028447
2017,Last_Minute,9.555602068033318
2020,Workation,24.826503725227074
2016,Last_Minute,88.8588337119499
2016,Staycation,37.00430054715852
2022,Online_Booking,47.74053580902166
2024,Eco_Friendly,71.0857543766289
2019,Online_Booking,71.9763196694891
2019,Last_Minute,25.372867337196425
2018,Last_Minute,85.50804163338857
2024,Workation,55.308709302561354
2018,Staycation,66.25892146620211
2022,Eco_Friendly,36.51580618146482
2017,Workation,37.02125301463254
2017,Staycation,11.643877156086647
2022,Staycation,85.78998490557818
2017,Online_Booking,62.49407839373495
2016,Online_Booking,56.75612963049893
2019,Staycation,45.31072516233491
2017,Eco_Friendly,31.461716112318907
2020,Eco_Friendly,7.177069136179501
2021,Last_Minute,49.9449947629601
2017,Last_Minute,84.74472452060023
2023,Workation,52.74511831618526
2024,Staycation,51.88833412095529
2015,Eco_Friendly,62.754956487827535
2021,Last_Minute,82.6973265304239
2018,Last_Minute,6.686113226053247
2021,Last_Minute,76.96771375395626
2023,Last_Minute,18.88105624500868
2023,Eco_Friendly,45.93467577941913
2015,Staycation,16.641908083104546
2024,Workation,19.508717508490264
2018,Workation,77.65010158505879
2021,Last_Minute,88.86343544300411
2024,Workation,15.7426395569165
2020,Last_Minute,37.077511782370856
2023,Eco_Friendly,18.80474943419042
2021,Staycation,17.471481269000684
2017,Online_Booking,34.93673653065839
2021,Eco_Friendly,34.464239983287094
2024,Workation,34.21574559462191
2019,Online_Booking,64.5628025646451
2016,Workation,6.903702681608588
2024,Eco_Friendly,21.856664988518897
2017,Workation,68.51015685909846
2020,Workation,64.60247515304951
2020,Staycation,39.06040216378939
2021,Workation,67.88411991606674
2020,Eco_Friendly,36.253089619707225
2023,Workation,42.68828858406747
2019,Staycation,72.73136842361106
2019,Staycation,20.766798995337194
2022,Workation,57.27454207288513
2022,Eco_Friendly,62.865575213038824
2015,Staycation,24.48748345725102
2017,Staycation,12.610394694949843
2020,Staycation,23.07886844439367
2020,Workation,56.131497202753934
2015,Staycation,69.01817391056004
2016,Workation,19.273868180391748
2024,Workation,19.996672261451742
2021,Workation,12.458837440245361
2015,Workation,73.54631327094283
2024,Eco_Friendly,14.334660072881565
2019,Last_Minute,75.14239884534615
2015,Eco_Friendly,80.48980869441463
2020,Workation,46.90716963869153
2021,Online_Booking,18.85272470049895
2022,Workation,87.00787562516297
2017,Online_Booking,85.59459288839669
2017,Online_Booking,23.835586534793677
2015,Workation,29.16360874705965
2017,Last_Minute,13.213269182356889
2019,Workation,72.6618865581903
2020,Workation,62.124796972755135
2017,Workation,5.071070682159775
2018,Online_Booking,7.443952582255344
2019,Last_Minute,14.696892771935167
2019,Last_Minute,83.63910567163344
2023,Staycation,12.005665576919498
2022,Workation,29.53261070141423
2015,Workation,75.8398675055871
2016,Workation,29.897879160283516
2019,Eco_Friendly,12.33843384171723
2017,Workation,57.70051643201453
2021,Last_Minute,52.75178989114552
2020,Online_Booking,63.633447959571235
2016,Workation,47.06237915926044
2022,Workation,89.5791559249007
2019,Workation,26.23074854049688
2020,Staycation,40.13085324170257
2022,Staycation,31.312738359570044
2020,Eco_Friendly,74.73242558025034
2024,Online_Booking,34.170341233669575
2017,Workation,10.236298039633994
2021,Online_Booking,8.022292666197327
2018,Workation,69.21423888962035
2020,Online_Booking,73.21427463765285
2020,Online_Booking,36.82467091311626
2019,Staycation,38.391608886318245
2015,Staycation,19.644510524498088
2022,Workation,36.5816541195358
2024,Online_Booking,28.324051894778073
2016,Online_Booking,74.5436273624657
2018,Last_Minute,37.30701429037467
2017,Online_Booking,76.68456158822342
2020,Last_Minute,19.237733992944577
2015,Online_Booking,42.048282779041664
2023,Eco_Friendly,14.469319575273168
2019,Workation,89.5939672831996
2019,Staycation,56.12506334396731
2018,Eco_Friendly,35.72948608526424
2018,Last_Minute,46.93049313109705
2015,Online_Booking,7.078745003765653
2023,Workation,13.23267962560593
2023,Online_Booking,71.4991853705262
2018,Workation,39.34309044194547
2024,Staycation,25.535612319407864
2024,Staycation,9.309142648168848
2018,Workation,71.10081453231068
2021,Online_Booking,35.98096312610969
2018,Last_Minute,73.92047636615288
2015,Eco_Friendly,12.403421268772604
2023,Last_Minute,32.147483242131095
2016,Staycation,60.25368011875253
2019,Staycation,28.20021506024655
2018,Online_Booking,41.478373268284315
2022,Eco_Friendly,64.15245338892305
2020,Workation,47.07040112810235
2021,Staycation,68.04669601732877
2016,Online_Booking,9.731061557861869
2018,Last_Minute,83.14880207470638
2018,Workation,89.74596312447656
2016,Eco_Friendly,84.92495164151966
2024,Staycation,24.944773634603294
2018,Eco_Friendly,85.4014357540442
2023,Workation,22.810572091506973
2022,Staycation,47.75806889445069
2015,Workation,73.1130914457732
2022,Staycation,62.13745258556506
2023,Workation,46.60409948112712
2022,Online_Booking,28.850660839150837
2024,Online_Booking,88.28259277106851
2015,Last_Minute,64.40199013244643
2022,Workation,21.91840792487935
2019,Last_Minute,39.863435974633916
2023,Online_Booking,39.73501183235603
2023,Staycation,81.6196198210029
2020,Workation,11.745003119645807
2017,Staycation,32.609277280974325
2021,Staycation,20.24446544896442
2017,Last_Minute,85.66766511487303
2021,Last_Minute,53.75512645984859
2022,Online_Booking,62.697341170610244
2019,Staycation,20.157493103003148
2019,Eco_Friendly,44.90244816295137
2018,Staycation,57.12177504860438
2017,Online_Booking,20.9080701549505
2022,Eco_Friendly,80.8440305108157
2020,Staycation,5.26407054030032
2020,Workation,19.463832740694997
2016,Staycation,85.70150694628065
2018,Last_Minute,53.13003683728285
2019,Workation,38.63109097598826
2024,Last_Minute,52.867031878776665
2019,Staycation,61.54638734755751
2017,Eco_Friendly,47.08159319524368
2024,Last_Minute,46.24896855356114
2019,Last_Minute,38.38284922791575
2019,Eco_Friendly,14.676276589182631
2016,Eco_Friendly,18.195036366828354
2019,Eco_Friendly,25.605815042755673
2017,Eco_Friendly,72.49092702633104
2017,Last_Minute,38.52069284518715
2019,Online_Booking,70.40674600581015
2023,Staycation,65.88307799747992
2016,Workation,67.43271113245439
2023,Eco_Friendly,65.29282539916979
2017,Staycation,7.4724196756081005
2021,Staycation,80.3511023529528
2015,Online_Booking,33.63593813670392
2015,Online_Booking,66.9931463385793
2022,Last_Minute,37.467829012733745
2023,Staycation,54.75351091704626
2017,Last_Minute,52.114365243213996
2020,Last_Minute,85.85560651125543
2017,Staycation,79.67757703843657
2020,Online_Booking,80.371267811886
2021,Last_Minute,89.44516815203362
2019,Eco_Friendly,54.61561751484718
2017,Online_Booking,62.431547349766376
2022,Workation,66.59837540453182
2019,Last_Minute,39.05205195467671
2015,Staycation,29.358490710625386
2023,Eco_Friendly,72.17231531388158
2017,Last_Minute,44.27123398179353
2016,Online_Booking,5.437658037195392
2017,Online_Booking,33.73948071681179
2021,Staycation,24.455092601988564
2024,Staycation,61.760528223393464
2022,Eco_Friendly,72.01520273511602
2016,Workation,44.723074992549634
2021,Workation,54.47873373969006
2019,Online_Booking,5.543099122586935
2023,Online_Booking,46.12130451221557
2021,Online_Booking,33.82979744788048
2015,Online_Booking,82.74336311535372
2015,Eco_Friendly,88.688129874708
2020,Eco_Friendly,9.690106236215104
2023,Staycation,33.694456075559756
2015,Last_Minute,22.462161907618178
2017,Online_Booking,37.09375707903571
2019,Last_Minute,71.31945523958214
2018,Workation,37.582567532272996
2015,Staycation,88.0176203946257
2024,Eco_Friendly,68.91229410911424
2018,Staycation,19.885213588005733
2018,Staycation,88.55953867124065
2024,Staycation,11.331036405075537
2018,Workation,74.40481211473863
2017,Eco_Friendly,11.176265058493911
2021,Workation,14.589033366854597
2015,Last_Minute,10.86493861320449
2016,Staycation,67.06323384560329
2015,Last_Minute,67.06462148599839
2018,Last_Minute,80.2789933705904
2019,Workation,50.24067214737723
2024,Last_Minute,39.03311449874138
2019,Online_Booking,21.54284051372976
2016,Eco_Friendly,6.541509747271771
2017,Staycation,59.58321221165571
2018,Online_Booking,56.77159781464702
2024,Last_Minute,6.345410093699739
2020,Eco_Friendly,40.44113875675272
2020,Online_Booking,62.21752155607849
2016,Workation,25.543832138652643
2016,Last_Minute,18.17905190722341
2023,Online_Booking,60.85729538445559
2016,Staycation,77.98412507582889
2016,Last_Minute,45.83019880305519
2017,Eco_Friendly,65.87540227306938
2023,Eco_Friendly,76.39387272626588
2020,Online_Booking,68.28427769713588
2020,Last_Minute,84.6374805173663
2024,Eco_Friendly,8.659890620145513
2019,Eco_Friendly,85.74861535891951
2021,Workation,83.29551543209506
2018,Workation,85.92511351176742
2024,Last_Minute,79.39227843814928
2024,Eco_Friendly,45.32509166771917
2017,Staycation,16.39736479447911
2021,Eco_Friendly,82.9454431945635
2024,Staycation,35.53442719953661
2015,Eco_Friendly,87.94430565264074
2020,Online_Booking,28.772741790530684
2016,Online_Booking,44.30176498646567
2016,Last_Minute,59.337833063531804
2022,Eco_Friendly,31.75271844545383
2017,Last_Minute,82.71523159818175
2023,Workation,5.212437055590082
2018,Last_Minute,60.70547892932644
2020,Eco_Friendly,31.37729714663159
2015,Eco_Friendly,18.43298718651168
2024,Last_Minute,80.24140952498844
2024,Workation,67.76222211574539
2017,Online_Booking,41.00100473557597
2018,Staycation,84.52437629889499
2019,Online_Booking,27.52550672715108
2015,Eco_Friendly,30.792784654255346
2018,Staycation,32.304014180900936
2019,Workation,41.34127949019551
2018,Eco_Friendly,37.93659039827151
2024,Online_Booking,10.09908035668845
2024,Staycation,42.142214069979744
2021,Staycation,32.94906197106566
2022,Workation,79.3879595721836
2022,Online_Booking,83.97545260210933
2017,Staycation,76.99138938356974
2019,Staycation,11.922611296857314
2024,Workation,78.63722283893105
2022,Eco_Friendly,43.00505248619073
2021,Eco_Friendly,62.984362244127155
2023,Workation,46.716233124749735
2024,Last_Minute,41.62973624512745
2021,Eco_Friendly,77.17930447726349
2016,Staycation,20.07520392986011
2018,Last_Minute,10.977087365920998
2022,Eco_Friendly,77.00016633810414
2023,Workation,83.15407546533613
2021,Online_Booking,67.73909058844939
2019,Last_Minute,9.841065756322752
2015,Eco_Friendly,32.21298818672351
2023,Eco_Friendly,34.2059310986248
2020,Last_Minute,13.229438921213525
2016,Workation,11.562781576750252
2024,Workation,21.877807587181685
2024,Staycation,81.74716968493331
2016,Workation,81.91698481724688
2024,Online_Booking,75.65171047873518
2015,Online_Booking,33.52542444778061
2018,Eco_Friendly,5.628695267645458
2024,Eco_Friendly,14.683418665261371
2016,Workation,34.884465053555076
2024,Workation,66.26745830419244
2023,Eco_Friendly,57.97568802664965
2016,Eco_Friendly,55.10720330048937
2023,Staycation,39.11682686407924
2015,Eco_Friendly,5.6758453525053385
2021,Last_Minute,69.48119965403662
2020,Eco_Friendly,48.01141988308535
2020,Eco_Friendly,53.76043329886333
2016,Workation,58.4534598783746
2015,Eco_Friendly,15.31757685646125
2024,Workation,88.73857622346374
2022,Last_Minute,10.68911680069424
2022,Last_Minute,82.47983378101071
2016,Online_Booking,51.425857398691214
2018,Online_Booking,81.4763454370445
2018,Staycation,81.48972367863334
2016,Workation,79.78724422337793
2023,Online_Booking,26.352758254826757
2018,Last_Minute,80.911651768124
2018,Last_Minute,86.64224987433938
2018,Workation,16.05575149612824
2019,Online_Booking,14.748681549954764
2024,Last_Minute,19.08237188880915
2022,Eco_Friendly,46.696683915232036
2018,Workation,8.934928267668289
2017,Staycation,61.15318621480863
2015,Last_Minute,57.52011635484421
2016,Workation,89.04095539652718
2018,Workation,88.12880522834294
2023,Eco_Friendly,72.01404194592719
2015,Last_Minute,17.93536421191249
2020,Staycation,38.12005020658498
2020,Staycation,82.81408376629119
2024,Workation,13.271582905624287
2017,Online_Booking,50.823832856905575
2024,Last_Minute,66.14467035657285
2023,Staycation,16.516081779477346
2024,Staycation,71.85415292025671
2017,Last_Minute,34.443256167163206
2015,Online_Booking,35.52745496219049
2016,Eco_Friendly,79.44063003625298
2018,Eco_Friendly,27.457342309419378
2018,Last_Minute,27.2184454759738
2016,Staycation,66.32421149610092
2024,Online_Booking,14.323857791474284
2020,Staycation,74.76516042950966
2020,Workation,50.216785531784765
2017,Last_Minute,37.70299142185641
2015,Last_Minute,68.99201411514375
2024,Staycation,19.276857208061852
2023,Workation,71.29126163852571
2018,Online_Booking,75.57925575190177
2023,Online_Booking,59.822136488439426
2019,Eco_Friendly,46.73206241271329
2021,Last_Minute,38.1554217294489
2017,Workation,37.81345173575241
2017,Eco_Friendly,45.49958414820084
2022,Workation,33.61518984677605
2015,Last_Minute,25.974241433597903
2022,Workation,48.02133346329201
2022,Eco_Friendly,8.734295938300317
2017,Staycation,25.302615153157003
2015,Staycation,63.80949952177916
2023,Staycation,57.41984628201491
2018,Eco_Friendly,69.12173664800295
2021,Last_Minute,80.0514153157937
2023,Last_Minute,47.10963620366985
2017,Staycation,43.39689730985371
2019,Online_Booking,78.0162121476627
2024,Last_Minute,44.00003281770908
2017,Eco_Friendly,70.91011293542358
2019,Last_Minute,32.634709476024995
2016,Eco_Friendly,85.25148168800271
2018,Staycation,86.8809253753958
2016,Eco_Friendly,67.15773923517906
2017,Workation,70.66215402638309
2019,Eco_Friendly,37.44218484246207
2023,Workation,48.46028517757398
2017,Last_Minute,68.93037323676633
2024,Staycation,51.82034893125542
2020,Online_Booking,68.52269716350716
2018,Workation,61.74921531884557
2018,Workation,34.32206514022076
2024,Online_Booking,29.460844643539758
2024,Last_Minute,76.39738796651
2019,Staycation,34.885602809179396
2021,Online_Booking,86.31882437836312
2018,Workation,17.75175503651861
2022,Staycation,78.33798323785929
2023,Staycation,65.30885807295957
2023,Online_Booking,75.47281756986526
2023,Staycation,79.28916944469773
2016,Eco_Friendly,38.676248215468334
2017,Staycation,35.69770910065678
2019,Workation,33.190601452586364
2015,Online_Booking,51.040848065892156
2018,Eco_Friendly,8.382338897943317
2019,Staycation,33.69278942105022
2023,Eco_Friendly,54.969734310694385
2022,Online_Booking,71.24886304526076
2015,Workation,10.689115758914122
2017,Eco_Friendly,23.937300337689848
2017,Online_Booking,56.95323859857952
2020,Last_Minute,78.06444858464147
2018,Workation,63.29471862176751
2018,Last_Minute,71.20049616719888
2015,Eco_Friendly,12.163168804150096
2024,Online_Booking,10.48719545718993
2018,Eco_Friendly,45.83922786965683
2015,Eco_Friendly,13.86767323187661
2019,Last_Minute,71.29226316358542
2017,Eco_Friendly,22.99859873677669
2024,Workation,85.73451157632346
2019,Workation,17.491284726323094
2017,Eco_Friendly,18.255950583788497
2019,Eco_Friendly,69.88202734325458
2018,Workation,19.671760403333785
2023,Workation,61.242375040083765
2020,Eco_Friendly,80.34167266306657
2024,Staycation,12.448095873865755
2016,Workation,80.92588566406346
2015,Staycation,73.5361936361478
2015,Staycation,84.5262921428342
2015,Last_Minute,79.65197070697829
2023,Workation,25.589081041082192
2019,Workation,46.896767398289725
2018,Workation,36.0815762424453
2024,Workation,55.58215516541125
2019,Last_Minute,64.59178433621479
2023,Last_Minute,86.31523059953034
2017,Online_Booking,55.68956006928648
2017,Last_Minute,34.64588776807583
2016,Workation,71.36848406462407
2022,Staycation,20.41586385039173
2021,Workation,16.084647990027072
2016,Workation,69.61212402319738
2018,Staycation,32.759461029539295
2021,Staycation,36.160597482599925
2015,Eco_Friendly,67.83836092460791
2015,Last_Minute,42.648663654428105
2022,Online_Booking,75.02172579104023
2020,Last_Minute,57.09829284570697
2016,Last_Minute,8.677727675674511
2024,Online_Booking,52.856979072696454
2024,Staycation,14.642360553535369
2015,Staycation,74.29547261207253
2017,Workation,50.227327035213364
2018,Online_Booking,28.636232683124778
2019,Workation,31.782738451602484
2024,Eco_Friendly,34.548523766301905
2017,Staycation,87.82610012224302
2019,Eco_Friendly,52.753198816960136
2021,Last_Minute,86.21351331048044
2023,Last_Minute,64.87192965522014
2019,Online_Booking,77.8398640140677
2018,Online_Booking,11.09718083263746
2024,Staycation,6.583687962819373
2023,Online_Booking,52.605889680186785
2022,Staycation,62.835267788899365
2019,Eco_Friendly,9.71197766265056
2023,Online_Booking,28.660574890999154
2023,Last_Minute,80.92696468463134
2015,Staycation,47.96556434095386
2020,Eco_Friendly,29.820791777892214
2019,Workation,9.227194846945068
2020,Staycation,76.6297866956008
2024,Last_Minute,52.90451254648148
2017,Online_Booking,5.948946483457266
2017,Eco_Friendly,5.97707600501039
2024,Workation,22.911154595786574
2019,Online_Booking,13.95728662281764
2021,Staycation,28.969668197659328
2018,Last_Minute,84.09436437747243
2020,Workation,83.46171281715307
2019,Workation,35.04405320280905
2016,Online_Booking,66.5238326864135
2015,Eco_Friendly,62.427087214931376
2020,Last_Minute,5.697362403453202
2019,Eco_Friendly,22.43633221424285
2023,Eco_Friendly,7.706554814127468
2021,Eco_Friendly,42.11239500019715
2015,Online_Booking,61.26547554895193
2024,Eco_Friendly,80.51001897231251
2020,Workation,31.283660974427896
2021,Last_Minute,57.55888663906112
2017,Workation,66.2742481703074
2023,Staycation,57.07018613906941
2016,Eco_Friendly,66.7626795577844
2015,Eco_Friendly,72.21309851263935
2024,Online_Booking,33.452836497132644
2024,Online_Booking,52.03052195641362
2023,Staycation,34.7946413012112
2021,Last_Minute,72.24912928171656
2024,Workation,64.51091114762181
2015,Last_Minute,22.867586395345118
2018,Staycation,23.916562947611514
2024,Last_Minute,45.62527262904746
2017,Online_Booking,19.16509456657064
2021,Workation,19.353563643410176
2019,Workation,31.424261113889983
2023,Eco_Friendly,45.50991658484065
2017,Eco_Friendly,27.642625561827806
2020,Online_Booking,77.46898709886285
2024,Eco_Friendly,20.75391989255097
2016,Eco_Friendly,31.893136229316454
2017,Online_Booking,35.93185107092717
2018,Last_Minute,76.6616689550771
2020,Last_Minute,44.05381303608021
2015,Staycation,44.549203285813654
2020,Workation,61.69271136807305
2018,Last_Minute,31.812693630553103
2022,Online_Booking,43.29869645208996
2023,Workation,78.93535379323531
2022,Staycation,83.5472326521615
2022,Workation,16.285089547191582
2016,Eco_Friendly,66.0761865515889
2024,Online_Booking,33.26307337576398
2016,Staycation,12.28736145247036
2020,Staycation,54.618096423251096
2019,Staycation,79.28894913931578
2020,Online_Booking,65.25190269506771
2023,Staycation,54.17936646134581
2024,Eco_Friendly,70.25022838600896
2021,Eco_Friendly,24.197780874616925
2019,Last_Minute,18.47705700933319
2024,Staycation,36.05495260959843
2021,Workation,76.56382292921303
2022,Staycation,49.734761870915165
2015,Workation,22.379118181214903
2024,Eco_Friendly,67.47337188051146
2021,Eco_Friendly,52.75001643606189
2018,Eco_Friendly,17.097798006672797
2019,Online_Booking,19.241715458857037
2016,Workation,44.63209818781905
2024,Last_Minute,26.380936894044854
2019,Staycation,73.26628236491003
2023,Workation,73.14081410763231
2015,Workation,36.425220134212736
2017,Eco_Friendly,80.47136432520861
2018,Online_Booking,75.78470473370764
2023,Workation,81.68106864709347
2016,Online_Booking,49.28003060153334
2021,Online_Booking,72.01122029671811
2023,Online_Booking,54.27975474704398
2024,Staycation,57.00232618833935
2018,Workation,32.92217460298174
2019,Eco_Friendly,49.583489126487976
2024,Workation,82.72259967283068
